Date,Open,High,Low,Close,Volume
29-03-2016,,55.50,55.00,55.50,9001
30-03-2016,,55.00,54.00,54.00,1815
01-04-2016,,53.10,53.00,53.00,4000
04-04-2016,,55.00,53.90,53.90,1300
05-04-2016,,56.00,54.90,55.90,5358
06-04-2016,,57.00,55.00,56.80,8733
07-04-2016,,59.00,57.90,58.70,9000
08-04-2016,,60.00,59.00,60.00,3325
11-04-2016,,60.00,59.40,60.00,47687
12-04-2016,,64.50,59.40,61.20,12040
15-04-2016,,63.50,63.50,61.20,1
18-04-2016,,63.00,59.10,59.20,1853
20-04-2016,,59.10,59.10,59.20,95
22-04-2016,,60.10,60.00,60.00,1435
25-04-2016,,59.00,59.00,59.00,3246
26-04-2016,,62.00,58.00,59.00,13
27-04-2016,,62.00,61.00,61.00,1001
29-04-2016,,61.00,61.00,61.00,2000
03-05-2016,,61.20,61.00,61.20,62349
04-05-2016,,61.90,60.30,61.00,49234
05-05-2016,,61.50,61.00,61.50,2560
06-05-2016,,61.50,61.50,61.50,1230
09-05-2016,,62.40,62.40,62.40,200
10-05-2016,,66.80,62.50,65.30,47692
11-05-2016,,66.90,63.00,66.30,38768
12-05-2016,,68.00,66.00,67.00,41635
13-05-2016,,67.90,66.50,67.90,5617
16-05-2016,,68.80,68.00,68.80,3395
17-05-2016,,67.70,66.50,67.00,37500
18-05-2016,,67.90,65.00,65.00,18224
19-05-2016,,65.00,65.00,65.00,14
20-05-2016,,65.00,64.00,64.00,9851
24-05-2016,,63.00,61.00,61.50,3415
25-05-2016,,65.00,63.50,63.90,3163
26-05-2016,,65.00,64.90,63.90,3
27-05-2016,,65.00,62.00,62.50,12102
30-05-2016,,62.50,62.00,62.00,1466
31-05-2016,,61.00,60.00,60.10,9575
01-06-2016,,60.20,60.10,60.20,603
02-06-2016,,60.20,60.20,60.20,1156
03-06-2016,,60.50,60.20,60.30,2550
06-06-2016,,63.00,60.30,60.40,10011
07-06-2016,,62.00,60.50,61.10,15833
09-06-2016,,64.40,61.80,61.80,2350
10-06-2016,,61.80,61.50,61.70,1101
13-06-2016,,61.50,61.50,61.50,961
14-06-2016,,61.60,61.50,61.60,10320
15-06-2016,,61.60,61.10,61.50,10575
16-06-2016,,62.00,62.00,61.50,50
17-06-2016,,61.50,61.50,61.50,40000
21-06-2016,,61.50,61.50,61.50,935
23-06-2016,,62.90,61.50,61.50,8750
24-06-2016,,62.80,61.50,61.50,1270
27-06-2016,,61.10,60.50,60.80,1465
28-06-2016,,61.00,60.00,60.00,3300
30-06-2016,,58.50,56.30,58.50,801
01-07-2016,,60.90,60.90,58.50,1
04-07-2016,,56.60,56.50,58.50,26
08-07-2016,,59.50,59.40,59.50,4742
11-07-2016,,60.50,60.50,59.50,46
12-07-2016,,60.00,59.80,59.90,19800
14-07-2016,,60.50,59.00,60.50,1520
18-07-2016,,61.00,60.50,60.90,5600
20-07-2016,,61.00,60.00,61.00,23361
21-07-2016,,65.00,60.20,60.90,6150
22-07-2016,,60.20,60.20,60.20,835
25-07-2016,,60.20,60.00,60.10,5250
26-07-2016,,61.00,61.00,60.10,56
28-07-2016,,60.00,60.00,60.10,1
29-07-2016,,60.00,60.00,60.00,148
01-08-2016,,60.00,57.00,57.00,401
02-08-2016,,60.70,60.00,60.70,931
03-08-2016,,62.00,60.10,61.50,4290
04-08-2016,,61.00,60.00,60.50,40974
05-08-2016,,61.00,61.00,61.00,1500
08-08-2016,,61.00,61.00,61.00,883
09-08-2016,,61.40,61.40,61.40,2800
10-08-2016,,62.00,61.50,62.00,10175
11-08-2016,,62.00,62.00,62.00,2917
15-08-2016,,60.00,60.00,60.00,3032
16-08-2016,,62.00,61.50,61.90,5510
18-08-2016,,64.00,60.10,62.50,840
19-08-2016,,61.00,60.10,60.10,1050
22-08-2016,,62.50,62.50,60.10,1
23-08-2016,,62.50,60.20,60.20,2001
24-08-2016,,62.50,60.70,62.10,250
25-08-2016,,62.50,62.50,62.50,2335
26-08-2016,,63.50,62.50,62.50,2389
29-08-2016,,62.50,62.50,62.50,5100
30-08-2016,,62.50,62.50,62.50,10
31-08-2016,,63.00,63.00,62.50,50
01-09-2016,,64.00,63.40,64.00,13215
02-09-2016,,66.90,65.00,66.00,2000
05-09-2016,,62.60,62.60,66.00,32
07-09-2016,,61.10,61.10,61.10,120
08-09-2016,,61.30,61.30,61.30,700
13-09-2016,,61.90,61.90,61.30,2
14-09-2016,,61.50,61.00,61.30,10550
15-09-2016,,61.90,61.90,61.30,3
19-09-2016,,62.50,61.10,61.30,20867
22-09-2016,,61.30,61.30,61.30,10
23-09-2016,,62.00,62.00,62.00,892
26-09-2016,,61.30,61.30,61.30,3180
27-09-2016,,62.00,61.30,62.00,12581
28-09-2016,,63.00,62.00,62.00,1995
29-09-2016,,62.00,62.00,62.00,1013
30-09-2016,,63.00,62.00,63.00,2560
03-10-2016,,62.00,62.00,62.00,8818
04-10-2016,,62.00,62.00,62.00,1
06-10-2016,,60.10,60.00,60.00,1050
07-10-2016,,60.10,60.00,60.00,1910
10-10-2016,,60.10,60.00,60.00,6500
11-10-2016,,60.00,56.50,59.30,23413
13-10-2016,,59.00,58.00,58.00,819
14-10-2016,,58.00,58.00,58.00,1698
17-10-2016,,58.10,58.00,58.00,2795
18-10-2016,,58.00,58.00,58.00,4825
19-10-2016,,58.50,57.50,58.50,610
20-10-2016,,56.40,56.40,56.40,400
21-10-2016,,58.50,58.50,58.50,200
25-10-2016,,56.60,56.60,58.50,2
27-10-2016,,58.50,58.50,58.50,40
28-10-2016,,57.50,57.50,57.50,200
31-10-2016,,58.50,57.50,57.50,1501
01-11-2016,,58.50,57.10,57.40,122
02-11-2016,,58.50,58.50,57.40,10
03-11-2016,,57.50,57.40,57.40,2440
04-11-2016,,57.40,56.80,57.10,175
08-11-2016,,57.10,57.00,57.10,2606
09-11-2016,,57.00,57.00,57.00,100
15-11-2016,,57.20,57.20,57.20,300
18-11-2016,,57.90,57.00,57.00,2557
21-11-2016,,57.20,57.20,57.20,700
22-11-2016,,57.10,55.20,55.30,301
25-11-2016,,55.60,55.60,55.60,200
28-11-2016,,57.50,57.50,57.50,1500
30-11-2016,,55.50,55.00,55.10,6955
01-12-2016,,57.20,56.00,57.00,10449
02-12-2016,,57.00,56.50,56.70,1999
09-12-2016,,56.60,56.60,56.60,100
14-12-2016,,56.50,56.50,56.50,280
16-12-2016,,59.90,55.10,58.80,2175
20-12-2016,,59.90,59.90,58.80,10
23-12-2016,,59.30,59.30,58.80,40
02-01-2017,,58.00,57.80,58.80,6
03-01-2017,,57.80,56.00,56.00,1984
04-01-2017,,57.00,57.00,57.00,5600
05-01-2017,,58.50,56.00,58.10,3017
06-01-2017,,54.00,53.10,53.30,100
09-01-2017,,54.20,53.20,53.40,875
10-01-2017,,53.40,53.00,53.10,900
16-01-2017,,54.10,54.10,53.10,25
17-01-2017,,54.20,54.00,54.00,8751
19-01-2017,,54.00,54.00,54.00,130
20-01-2017,,54.00,54.00,54.00,860
23-01-2017,,54.10,54.00,54.10,1306
24-01-2017,,54.00,53.20,53.50,513
25-01-2017,,54.00,54.00,53.50,20
26-01-2017,,59.00,53.10,59.00,2543
27-01-2017,,53.20,53.00,53.00,3000
31-01-2017,,54.00,54.00,54.00,1000
01-02-2017,,54.20,54.10,54.10,2333
02-02-2017,,55.00,54.10,54.90,500
06-02-2017,,54.30,54.00,54.10,2771
07-02-2017,,54.00,52.00,52.20,2229
08-02-2017,,52.20,52.20,52.20,4442
09-02-2017,,53.00,52.20,52.50,17000
13-02-2017,,59.00,57.00,57.90,33536
14-02-2017,,58.20,57.10,58.00,5745
15-02-2017,,58.00,57.50,58.00,3920
16-02-2017,,60.00,58.00,60.00,56804
20-02-2017,,64.00,59.50,59.90,3920
22-02-2017,,58.50,58.30,58.50,4200
23-02-2017,,60.20,60.00,60.20,8302
27-02-2017,,62.00,60.30,61.00,177
28-02-2017,,63.00,60.40,62.30,2518
01-03-2017,,62.00,60.20,60.30,4322
02-03-2017,,62.00,60.50,60.50,111
03-03-2017,,61.00,60.60,60.80,10766
06-03-2017,,61.70,61.00,61.00,6964
07-03-2017,,61.80,60.70,61.00,7688
08-03-2017,,62.00,61.00,62.00,10878
09-03-2017,,63.50,62.00,62.50,7278
10-03-2017,,62.60,62.00,62.30,2573
14-03-2017,,63.00,61.00,61.40,2433
15-03-2017,,62.00,61.00,61.00,20186
16-03-2017,,62.90,61.00,62.80,1245
17-03-2017,,68.00,61.10,67.90,87187
20-03-2017,,68.00,67.50,67.50,1509
21-03-2017,,67.00,65.00,65.00,8171
22-03-2017,,64.80,61.00,61.10,10073
23-03-2017,,61.40,61.40,61.10,1
24-03-2017,,62.10,62.00,61.10,45
27-03-2017,,64.00,62.00,62.10,491
28-03-2017,,63.00,61.80,62.00,2150
29-03-2017,,64.00,62.00,63.90,65995
30-03-2017,,62.00,60.80,60.80,2135
31-03-2017,,58.10,58.10,58.10,700
03-04-2017,,58.10,58.00,58.00,2500
04-04-2017,,58.10,57.20,58.10,7763
07-04-2017,,58.40,58.00,58.00,6179
11-04-2017,,59.60,59.60,58.00,1
12-04-2017,,60.00,59.60,60.00,1193
17-04-2017,,60.50,58.80,58.90,442
18-04-2017,,60.50,58.70,59.70,5149
19-04-2017,,61.50,60.10,60.80,6125
20-04-2017,,63.50,61.90,63.10,5620
21-04-2017,,63.20,63.00,63.10,5696
24-04-2017,,65.00,63.00,65.00,110505
25-04-2017,,65.00,64.10,64.70,1570
26-04-2017,,65.50,64.70,65.00,205580
27-04-2017,,68.00,65.00,68.00,12035
28-04-2017,,69.00,65.00,68.90,26035
02-05-2017,,69.80,69.00,69.10,7610
03-05-2017,,69.80,66.70,69.60,2466
04-05-2017,,69.60,65.00,65.40,27225
05-05-2017,,69.50,69.40,65.40,41
08-05-2017,,69.40,69.00,69.00,5185
09-05-2017,,69.00,68.80,68.90,15000
12-05-2017,,70.00,69.00,69.50,5562
15-05-2017,,69.50,66.00,69.50,11243
16-05-2017,,69.30,69.30,69.30,1000
17-05-2017,,69.00,69.00,69.30,10
19-05-2017,,69.00,67.00,68.90,114
22-05-2017,,69.00,66.00,66.70,4640
23-05-2017,,67.50,64.50,66.70,18
24-05-2017,,68.70,65.20,67.50,6272
25-05-2017,,68.00,68.00,68.00,100
26-05-2017,,66.50,65.70,65.90,1175
29-05-2017,,65.60,65.50,65.50,4200
30-05-2017,,65.50,65.00,65.50,7490
31-05-2017,,64.60,64.50,64.60,1636
01-06-2017,,64.60,64.60,64.60,50
02-06-2017,,65.50,64.50,65.30,748
06-06-2017,,64.00,61.10,61.10,266
07-06-2017,,61.50,61.50,61.50,500
09-06-2017,,63.80,63.00,63.00,211
13-06-2017,,63.80,63.00,63.10,1919
14-06-2017,,65.50,63.10,64.10,5160
15-06-2017,,67.40,62.60,64.80,8649
16-06-2017,,64.60,64.60,64.60,200
19-06-2017,,66.50,64.50,65.40,1500
20-06-2017,,65.00,63.20,64.40,150
21-06-2017,,65.50,63.30,65.00,22477
22-06-2017,,65.30,64.10,65.00,53353
23-06-2017,,66.00,65.00,65.50,48000
27-06-2017,,67.50,65.40,65.70,11138
28-06-2017,,65.70,65.70,65.70,1
29-06-2017,,65.00,65.00,65.00,4025
30-06-2017,,65.70,65.00,65.00,101000
03-07-2017,,65.00,62.30,65.00,35677
04-07-2017,,65.00,63.00,63.00,59100
06-07-2017,,64.90,63.10,63.50,830
07-07-2017,,64.50,64.50,64.50,100
10-07-2017,,64.80,64.80,64.50,7
11-07-2017,,65.00,64.50,64.70,3945
12-07-2017,,65.00,64.50,64.50,21590
13-07-2017,,66.00,64.50,64.60,9288
14-07-2017,,66.00,65.00,65.00,304
17-07-2017,,65.00,65.00,65.00,16525
18-07-2017,,66.40,64.50,65.00,4684
19-07-2017,,65.00,64.50,65.00,2651
20-07-2017,,64.60,64.60,64.60,100
21-07-2017,,64.60,64.60,64.60,466
24-07-2017,,65.00,65.00,65.00,2247
26-07-2017,,66.00,65.00,65.00,460
27-07-2017,,66.00,64.70,64.80,4625
31-07-2017,,64.70,64.50,64.50,2079
02-08-2017,,66.30,66.30,64.50,1
08-08-2017,,65.00,65.00,65.00,150
09-08-2017,,65.00,64.00,65.00,40
10-08-2017,,68.10,66.50,67.00,105702
11-08-2017,,66.60,66.60,66.60,2600
14-08-2017,,67.50,66.60,66.60,200
15-08-2017,,67.00,66.80,66.90,275
16-08-2017,,66.60,66.10,66.10,683
17-08-2017,,67.80,65.30,67.80,1100
18-08-2017,,67.50,65.50,65.60,160
21-08-2017,,67.00,65.60,65.70,705
22-08-2017,,65.80,65.60,65.70,3250
25-08-2017,,68.00,65.50,67.90,32664
28-08-2017,,69.90,68.00,68.00,373
29-08-2017,,68.00,66.20,67.70,5211
30-08-2017,,69.00,68.00,68.00,164928
31-08-2017,,68.50,68.50,68.50,199
04-09-2017,,70.10,69.00,69.90,32018
06-09-2017,,71.00,69.00,70.50,43616
07-09-2017,,70.00,69.00,69.00,17432
08-09-2017,,70.00,68.00,70.00,2611
11-09-2017,,70.00,70.00,70.00,3100
12-09-2017,,70.00,69.00,69.10,12801
13-09-2017,,69.10,69.00,69.10,2192
14-09-2017,,69.90,69.10,69.10,11
15-09-2017,,69.70,69.00,69.10,1714
18-09-2017,,69.30,69.00,69.20,13641
19-09-2017,,69.70,69.00,69.00,3953
20-09-2017,,69.00,69.00,69.00,27282
21-09-2017,,70.00,69.00,69.00,5101
22-09-2017,,70.00,69.00,69.00,110
25-09-2017,,69.90,69.00,69.00,7018
26-09-2017,,68.40,68.40,68.40,390
27-09-2017,,68.00,67.50,67.50,5120
28-09-2017,,67.50,65.80,67.40,2689
29-09-2017,,67.50,66.30,66.30,5796
02-10-2017,,66.30,66.00,66.10,13172
03-10-2017,,66.30,65.00,66.20,46164
04-10-2017,,68.00,66.00,67.40,28144
06-10-2017,,69.00,66.10,66.40,4892
09-10-2017,,69.00,66.30,66.40,1301
10-10-2017,,68.00,68.00,66.40,1
